频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件
CCTV-6 电影,http://150.138.8.143/00/SNM/CHANNEL00000361/index.m3u8,http://150.138.8.143/00/SNM/CHANNEL00000361/index.m3u8?startTime=${(b)10}&endTime=${(e)10},default,7,CCTV6,CCTV-6 电影,,,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/img/CCTV6.png,📺 央视频道,1920x1080,2sddxdb.m3u
CCTV-6 电影,http://150.138.8.143/00/SNM/CHANNEL00000006/index.m3u8,http://150.138.8.143/00/SNM/CHANNEL00000361/index.m3u8?startTime=${(b)10}&endTime=${(e)10},default,7,CCTV6,CCTV-6 电影,,,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/img/CCTV6.png,📺 央视频道,720x576,2sddxdb.m3u
CCTV-7 国防军事,http://150.138.8.143/00/SNM/CHANNEL00000318/index.m3u8,http://150.138.8.143/00/SNM/CHANNEL00000318/index.m3u8?startTime=${(b)10}&endTime=${(e)10},default,7,CCTV7,CCTV-7 国防军事,,,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/img/CCTV7.png,📺 央视频道,1920x1080,2sddxdb.m3u
CCTV-8 电视剧,http://150.138.8.143/00/SNM/CHANNEL00000362/index.m3u8,http://150.138.8.143/00/SNM/CHANNEL00000362/index.m3u8?startTime=${(b)10}&endTime=${(e)10},default,7,CCTV8,CCTV-8 电视剧,,,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/img/CCTV8.png,📺 央视频道,1920x1080,2sddxdb.m3u
CCTV-8 电视剧,http://150.138.8.143/00/SNM/CHANNEL20000001/index.m3u8,http://150.138.8.143/00/SNM/CHANNEL20000001/index.m3u8?startTime=${(b)10}&endTime=${(e)10},default,7,CCTV8,CCTV-8 电视剧,,,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/img/CCTV8.png,📺 央视频道,1920x1080,2sddxdb.m3u
CCTV-9 纪录,http://150.138.8.143/00/SNM/CHANNEL00000319/index.m3u8,http://150.138.8.143/00/SNM/CHANNEL00000319/index.m3u8?startTime=${(b)10}&endTime=${(e)10},default,7,CCTV9,CCTV-9 纪录,,,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/img/CCTV9.png,📺 央视频道,1920x1080,2sddxdb.m3u
CCTV-10 科教,http://150.138.8.143/00/SNM/CHANNEL00000321/index.m3u8,http://150.138.8.143/00/SNM/CHANNEL00000321/index.m3u8?startTime=${(b)10}&endTime=${(e)10},default,7,CCTV10,CCTV-10 科教,,,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/img/CCTV10.png,📺 央视频道,1920x1080,2sddxdb.m3u
CCTV-11 戏曲,http://150.138.8.143/00/SNM/CHANNEL00000344/index.m3u8,http://150.138.8.143/00/SNM/CHANNEL00000344/index.m3u8?startTime=${(b)10}&endTime=${(e)10},default,7,CCTV11,CCTV-11 戏曲,,,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/img/CCTV11.png,📺 央视频道,1920x1080,2sddxdb.m3u
CCTV-12 社会与法,http://150.138.8.143/00/SNM/CHANNEL00000322/index.m3u8,http://150.138.8.143/00/SNM/CHANNEL00000322/index.m3u8?startTime=${(b)10}&endTime=${(e)10},default,7,CCTV12,CCTV-12 社会与法,,,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/img/CCTV12.png,📺 央视频道,1920x1080,2sddxdb.m3u
CCTV-13 新闻,http://150.138.8.143/00/SNM/CHANNEL00000345/index.m3u8,http://150.138.8.143/00/SNM/CHANNEL00000345/index.m3u8?startTime=${(b)10}&endTime=${(e)10},default,7,CCTV13,CCTV-13 新闻,,,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/img/CCTV13.png,📺 央视频道,1920x1080,2sddxdb.m3u
CCTV-14 少儿,http://150.138.8.143/00/SNM/CHANNEL00000323/index.m3u8,http://150.138.8.143/00/SNM/CHANNEL00000323/index.m3u8?startTime=${(b)10}&endTime=${(e)10},default,7,CCTV14,CCTV-14 少儿,,,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/img/CCTV14.png,📺 央视频道,1920x1080,2sddxdb.m3u
CCTV-15 音乐,http://150.138.8.143/00/SNM/CHANNEL00000346/index.m3u8,http://150.138.8.143/00/SNM/CHANNEL00000346/index.m3u8?startTime=${(b)10}&endTime=${(e)10},default,7,CCTV15,CCTV-15 音乐,,,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/img/CCTV15.png,📺 央视频道,1920x1080,2sddxdb.m3u
CCTV-16 奥林匹克,http://150.138.8.143/00/SNM/CHANNEL00000649/index.m3u8,http://150.138.8.143/00/SNM/CHANNEL00000649/index.m3u8?startTime=${(b)10}&endTime=${(e)10},default,7,CCTV16,CCTV-16 奥林匹克,,,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/img/CCTV16.png,📺 央视频道,1920x1080,2sddxdb.m3u
CCTV-17 农业农村,http://150.138.8.143/00/SNM/CHANNEL00000303/index.m3u8,http://150.138.8.143/00/SNM/CHANNEL00000303/index.m3u8?startTime=${(b)10}&endTime=${(e)10},default,7,CCTV17,CCTV-17 农业农村,,,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/img/CCTV17.png,📺 央视频道,1920x1080,2sddxdb.m3u
湖南卫视,http://150.138.8.143/00/SNM/CHANNEL00000324/index.m3u8,http://150.138.8.143/00/SNM/CHANNEL00000324/index.m3u8?startTime=${(b)10}&endTime=${(e)10},default,7,湖南卫视,湖南卫视,,,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/img/湖南卫视.png,⭐ 卫视频道,1920x1080,2sddxdb.m3u
